replicate,arm,site,alpha,n_target,reason,certified,tau,coverage,n_answered,answered_err_rate,hard,numbedscategory,teachingstatus,region,aps_coverage,apv_coverage
4,primary,hosp-197,0.05,1573,baseline:failsafe|bbse:failsafe,False,,,0,,False,,f,South,0.99555,0.99555
4,primary,hosp-197,0.1,1573,bbse:failsafe,True,0.77,0.9243,1454,0.0413,False,,f,South,0.99555,0.99555
4,primary,hosp-200,0.05,396,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,Northeast,0.974747,0.974747
4,primary,hosp-200,0.1,396,bbse:bbse-misspecified,True,0.77,0.8939,354,0.0537,False,100 - 249,f,Northeast,0.974747,0.974747
4,primary,hosp-217,0.05,1077,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,South,0.989786,0.989786
4,primary,hosp-217,0.1,1077,bbse:failsafe,True,0.77,0.8124,875,0.0446,False,250 - 499,f,South,0.989786,0.989786
4,primary,hosp-226,0.05,949,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,West,0.913593,0.913593
4,primary,hosp-226,0.1,949,bbse:failsafe,True,0.77,0.9009,855,0.0795,False,250 - 499,f,West,0.913593,0.913593
4,primary,hosp-245,0.05,585,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,South,1.0,1.0
4,primary,hosp-245,0.1,585,bbse:bbse-misspecified,True,0.77,0.959,561,0.0232,False,100 - 249,f,South,1.0,1.0
4,primary,hosp-248,0.05,1603,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,Midwest,0.999376,0.999376
4,primary,hosp-248,0.1,1603,bbse:failsafe,True,0.77,0.9339,1497,0.0501,False,100 - 249,f,Midwest,0.999376,0.999376
4,primary,hosp-272,0.05,1039,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,Midwest,0.980751,0.980751
4,primary,hosp-272,0.1,1039,bbse:bbse-misspecified,True,0.77,0.9663,1004,0.0329,False,100 - 249,f,Midwest,0.980751,0.980751
4,primary,hosp-338,0.05,3758,baseline:failsafe|bbse:failsafe,False,,,0,,False,>= 500,f,Midwest,0.981639,0.981639
4,primary,hosp-338,0.1,3758,bbse:failsafe,True,0.77,0.9175,3448,0.0476,False,>= 500,f,Midwest,0.981639,0.981639
4,primary,hosp-351,0.05,14,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,,f,,1.0,1.0
4,primary,hosp-351,0.1,14,bbse:bbse-misspecified,True,0.77,0.7857,11,0.0,False,,f,,1.0,1.0
4,primary,hosp-355,0.05,59,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Midwest,1.0,1.0
4,primary,hosp-355,0.1,59,bbse:bbse-misspecified,True,0.77,0.9322,55,0.0909,False,<100,f,Midwest,1.0,1.0
4,primary,hosp-392,0.05,659,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,West,1.0,1.0
4,primary,hosp-392,0.1,659,bbse:failsafe,True,0.77,0.8877,585,0.0872,False,250 - 499,f,West,1.0,1.0
4,primary,hosp-397,0.05,410,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,,0.992683,0.992683
4,primary,hosp-397,0.1,410,bbse:bbse-misspecified,True,0.77,0.8902,365,0.0877,False,100 - 249,f,,0.992683,0.992683
4,primary,hosp-398,0.05,299,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,West,0.986622,0.986622
4,primary,hosp-398,0.1,299,bbse:bbse-misspecified,True,0.77,0.9365,280,0.0714,False,<100,f,West,0.986622,0.986622
4,primary,hosp-408,0.05,207,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,West,0.995169,0.995169
4,primary,hosp-408,0.1,207,bbse:bbse-misspecified,True,0.77,0.9807,203,0.0394,False,<100,f,West,0.995169,0.995169
4,primary,hosp-414,0.05,35,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,,f,West,0.971429,0.971429
4,primary,hosp-414,0.1,35,bbse:bbse-misspecified,True,0.77,0.6,21,0.0476,False,,f,West,0.971429,0.971429
4,primary,hosp-423,0.05,207,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Northeast,0.995169,0.995169
4,primary,hosp-423,0.1,207,bbse:bbse-misspecified,True,0.77,0.9469,196,0.0612,False,<100,f,Northeast,0.995169,0.995169
4,primary,hosp-435,0.05,1358,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,South,0.994109,0.994109
4,primary,hosp-435,0.1,1358,bbse:failsafe,True,0.77,0.9219,1252,0.0655,False,250 - 499,f,South,0.994109,0.994109
5,primary,hosp-56,0.05,239,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Midwest,0.945607,0.945607
5,primary,hosp-56,0.1,239,bbse:bbse-misspecified,True,0.83,0.8996,215,0.0372,False,<100,f,Midwest,0.945607,0.945607
5,primary,hosp-120,0.05,101,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,South,0.980198,0.980198
5,primary,hosp-120,0.1,101,bbse:bbse-misspecified,True,0.83,0.9307,94,0.0745,False,100 - 249,f,South,0.980198,0.980198
5,primary,hosp-144,0.05,702,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,South,0.98433,0.98433
5,primary,hosp-144,0.1,702,bbse:failsafe,True,0.83,0.8561,601,0.0483,False,100 - 249,f,South,0.98433,0.98433
5,primary,hosp-194,0.05,325,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,South,0.975385,0.975385
5,primary,hosp-194,0.1,325,bbse:failsafe,True,0.83,0.8615,280,0.0357,False,100 - 249,f,South,0.975385,0.975385
5,primary,hosp-205,0.05,355,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Northeast,0.295775,0.295775
5,primary,hosp-205,0.1,355,bbse:bbse-misspecified,True,0.83,0.9915,352,0.0142,False,<100,f,Northeast,0.295775,0.295775
5,primary,hosp-212,0.05,16,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,,t,,1.0,1.0
5,primary,hosp-212,0.1,16,bbse:bbse-misspecified,True,0.83,0.75,12,0.0833,False,,t,,1.0,1.0
5,primary,hosp-217,0.05,1077,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,South,0.989786,0.989786
5,primary,hosp-217,0.1,1077,bbse:failsafe,True,0.83,0.727,783,0.0319,False,250 - 499,f,South,0.989786,0.989786
5,primary,hosp-243,0.05,3583,baseline:failsafe|bbse:failsafe,False,,,0,,False,>= 500,f,South,0.718672,0.718672
5,primary,hosp-243,0.1,3583,bbse:failsafe,True,0.83,0.8518,3052,0.0387,False,>= 500,f,South,0.718672,0.718672
5,primary,hosp-245,0.05,585,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,South,1.0,1.0
5,primary,hosp-245,0.1,585,bbse:bbse-misspecified,True,0.83,0.9299,544,0.0184,False,100 - 249,f,South,1.0,1.0
5,primary,hosp-248,0.05,1603,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,Midwest,0.999376,0.999376
5,primary,hosp-248,0.1,1603,bbse:failsafe,True,0.83,0.8702,1395,0.0358,False,100 - 249,f,Midwest,0.999376,0.999376
5,primary,hosp-262,0.05,173,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Midwest,0.976879,0.976879
5,primary,hosp-262,0.1,173,bbse:bbse-misspecified,True,0.83,0.896,155,0.0452,False,<100,f,Midwest,0.976879,0.976879
5,primary,hosp-279,0.05,707,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,Midwest,0.983027,0.983027
5,primary,hosp-279,0.1,707,bbse:bbse-misspecified,True,0.83,0.8967,634,0.03,False,100 - 249,f,Midwest,0.983027,0.983027
5,primary,hosp-281,0.05,2260,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,Midwest,0.961062,0.961062
5,primary,hosp-281,0.1,2260,bbse:failsafe,True,0.83,0.8566,1936,0.032,False,250 - 499,f,Midwest,0.961062,0.961062
5,primary,hosp-283,0.05,1838,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,Midwest,0.962459,0.962459
5,primary,hosp-283,0.1,1838,bbse:failsafe,True,0.83,0.8324,1530,0.0373,False,250 - 499,f,Midwest,0.962459,0.962459
5,primary,hosp-312,0.05,589,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,South,0.986418,0.986418
5,primary,hosp-312,0.1,589,bbse:failsafe,True,0.83,0.854,503,0.0557,False,100 - 249,f,South,0.986418,0.986418
5,primary,hosp-338,0.05,3758,baseline:failsafe|bbse:failsafe,False,,,0,,False,>= 500,f,Midwest,0.981639,0.981639
5,primary,hosp-338,0.1,3758,bbse:failsafe,True,0.83,0.8411,3161,0.0373,False,>= 500,f,Midwest,0.981639,0.981639
5,primary,hosp-342,0.05,234,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Midwest,0.923077,0.923077
5,primary,hosp-342,0.1,234,bbse:bbse-misspecified,True,0.83,0.9615,225,0.0089,False,<100,f,Midwest,0.923077,0.923077
5,primary,hosp-381,0.05,217,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,West,0.990783,0.990783
5,primary,hosp-381,0.1,217,bbse:bbse-misspecified,True,0.83,0.8571,186,0.0269,False,<100,f,West,0.990783,0.990783
5,primary,hosp-382,0.05,1117,baseline:failsafe|bbse:failsafe,False,,,0,,False,>= 500,f,,0.999105,0.999105
5,primary,hosp-382,0.1,1117,bbse:failsafe,True,0.83,0.8666,968,0.03,False,>= 500,f,,0.999105,0.999105
5,primary,hosp-399,0.05,250,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,West,1.0,1.0
5,primary,hosp-399,0.1,250,bbse:bbse-misspecified,True,0.83,0.924,231,0.0303,False,<100,f,West,1.0,1.0
5,primary,hosp-405,0.05,345,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,West,0.994203,0.994203
5,primary,hosp-405,0.1,345,bbse:failsafe,True,0.83,0.8957,309,0.0259,False,100 - 249,f,West,0.994203,0.994203
5,primary,hosp-422,0.05,334,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,Northeast,0.95509,0.95509
5,primary,hosp-422,0.1,334,bbse:bbse-misspecified,True,0.83,0.9162,306,0.0294,False,100 - 249,f,Northeast,0.95509,0.95509
5,primary,hosp-436,0.05,291,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,South,0.996564,0.996564
5,primary,hosp-436,0.1,291,bbse:bbse-misspecified,True,0.83,0.8729,254,0.0354,False,100 - 249,f,South,0.996564,0.996564
5,primary,hosp-437,0.05,65,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,South,1.0,1.0
5,primary,hosp-437,0.1,65,bbse:bbse-misspecified,True,0.83,0.7077,46,0.0435,False,<100,f,South,1.0,1.0
6,primary,hosp-67,0.05,328,baseline:failsafe|bbse:failsafe,False,,,0,,False,,f,Midwest,0.97561,0.97561
6,primary,hosp-67,0.1,328,bbse:failsafe,True,0.77,0.9085,298,0.0369,False,,f,Midwest,0.97561,0.97561
6,primary,hosp-90,0.05,14,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Midwest,1.0,1.0
6,primary,hosp-90,0.1,14,bbse:bbse-misspecified,True,0.77,0.8571,12,0.0833,False,<100,f,Midwest,1.0,1.0
6,primary,hosp-110,0.05,1616,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,South,0.988861,0.988861
6,primary,hosp-110,0.1,1616,bbse:failsafe,True,0.77,0.9387,1517,0.0527,False,100 - 249,f,South,0.988861,0.988861
6,primary,hosp-125,0.05,229,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,South,0.965066,0.965066
6,primary,hosp-125,0.1,229,bbse:bbse-misspecified,True,0.77,0.9694,222,0.027,False,<100,f,South,0.965066,0.965066
6,primary,hosp-176,0.05,2418,baseline:failsafe|bbse:failsafe,False,,,0,,False,,f,,0.993797,0.993797
6,primary,hosp-176,0.1,2418,bbse:failsafe,True,0.77,0.9152,2213,0.0294,False,,f,,0.993797,0.993797
6,primary,hosp-179,0.05,67,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,250 - 499,f,West,0.074627,0.074627
6,primary,hosp-179,0.1,67,bbse:bbse-misspecified,True,0.77,1.0,67,0.0597,False,250 - 499,f,West,0.074627,0.074627
6,primary,hosp-188,0.05,3255,baseline:failsafe|bbse:failsafe,False,,,0,,False,>= 500,t,South,0.996621,0.996621
6,primary,hosp-188,0.1,3255,bbse:failsafe,True,0.77,0.8836,2876,0.0535,False,>= 500,t,South,0.996621,0.996621
6,primary,hosp-203,0.05,124,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,,0.983871,0.983871
6,primary,hosp-203,0.1,124,bbse:bbse-misspecified,True,0.77,0.9194,114,0.0877,False,100 - 249,f,,0.983871,0.983871
6,primary,hosp-248,0.05,1603,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,Midwest,0.999376,0.999376
6,primary,hosp-248,0.1,1603,bbse:failsafe,True,0.77,0.9239,1481,0.0479,False,100 - 249,f,Midwest,0.999376,0.999376
6,primary,hosp-254,0.05,393,baseline:failsafe|bbse:failsafe,False,,,0,,False,,f,Midwest,0.982188,0.982188
6,primary,hosp-254,0.1,393,bbse:failsafe,True,0.77,0.8906,350,0.0429,False,,f,Midwest,0.982188,0.982188
6,primary,hosp-263,0.05,52,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,,f,,1.0,1.0
6,primary,hosp-263,0.1,52,bbse:bbse-misspecified,True,0.77,1.0,52,0.0385,False,,f,,1.0,1.0
6,primary,hosp-273,0.05,132,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,Midwest,1.0,1.0
6,primary,hosp-273,0.1,132,bbse:bbse-misspecified,True,0.77,0.5833,77,0.2338,True,100 - 249,f,Midwest,1.0,1.0
6,primary,hosp-281,0.05,2260,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,Midwest,0.961062,0.961062
6,primary,hosp-281,0.1,2260,bbse:failsafe,True,0.77,0.923,2086,0.0407,False,250 - 499,f,Midwest,0.961062,0.961062
6,primary,hosp-342,0.05,234,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Midwest,0.923077,0.923077
6,primary,hosp-342,0.1,234,bbse:bbse-misspecified,True,0.77,0.9786,229,0.0087,False,<100,f,Midwest,0.923077,0.923077
6,primary,hosp-352,0.05,57,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,,f,,1.0,1.0
6,primary,hosp-352,0.1,57,bbse:bbse-misspecified,True,0.77,0.9123,52,0.0769,False,,f,,1.0,1.0
6,primary,hosp-360,0.05,220,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,Midwest,0.981818,0.981818
6,primary,hosp-360,0.1,220,bbse:bbse-misspecified,True,0.77,0.9318,205,0.1073,False,100 - 249,f,Midwest,0.981818,0.981818
6,primary,hosp-390,0.05,1073,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,,0.997204,0.997204
6,primary,hosp-390,0.1,1073,bbse:failsafe,True,0.77,0.9003,966,0.0787,False,250 - 499,f,,0.997204,0.997204
6,primary,hosp-391,0.05,913,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,,0.997809,0.997809
6,primary,hosp-391,0.1,913,bbse:failsafe,True,0.77,0.8916,814,0.0651,False,250 - 499,f,,0.997809,0.997809
6,primary,hosp-401,0.05,38,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,,f,,1.0,1.0
6,primary,hosp-401,0.1,38,bbse:bbse-misspecified,True,0.77,0.7895,30,0.0667,False,,f,,1.0,1.0
6,primary,hosp-404,0.05,391,baseline:failsafe|bbse:failsafe,False,,,0,,False,<100,f,West,0.974425,0.974425
6,primary,hosp-404,0.1,391,bbse:failsafe,True,0.77,0.9412,368,0.0571,False,<100,f,West,0.974425,0.974425
6,primary,hosp-411,0.05,2153,baseline:failsafe|bbse:failsafe,False,,,0,,False,,f,West,0.717139,0.717139
6,primary,hosp-411,0.1,2153,bbse:failsafe,True,0.77,0.9257,1993,0.0617,False,,f,West,0.717139,0.717139
6,primary,hosp-414,0.05,35,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,,f,West,0.971429,0.971429
6,primary,hosp-414,0.1,35,bbse:bbse-misspecified,True,0.77,0.6571,23,0.0435,False,,f,West,0.971429,0.971429
6,primary,hosp-438,0.05,183,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,,f,South,0.978142,0.978142
6,primary,hosp-438,0.1,183,bbse:bbse-misspecified,True,0.77,0.9016,165,0.0364,False,,f,South,0.978142,0.978142
6,primary,hosp-445,0.05,306,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,Midwest,0.960784,0.960784
6,primary,hosp-445,0.1,306,bbse:bbse-misspecified,True,0.77,0.9183,281,0.0676,False,100 - 249,f,Midwest,0.960784,0.960784
7,primary,hosp-66,0.05,756,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,Midwest,0.996032,0.996032
7,primary,hosp-66,0.1,756,bbse:bbse-misspecified,True,0.83,0.8942,676,0.0281,False,100 - 249,f,Midwest,0.996032,0.996032
7,primary,hosp-84,0.05,43,baseline:failsafe|bbse:failsafe,False,,,0,,False,<100,f,Midwest,1.0,1.0
7,primary,hosp-84,0.1,43,bbse:failsafe,True,0.83,0.814,35,0.0286,False,<100,f,Midwest,1.0,1.0
7,primary,hosp-92,0.05,557,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,250 - 499,f,Midwest,0.982047,0.982047
7,primary,hosp-92,0.1,557,bbse:bbse-misspecified,True,0.83,0.9372,522,0.0307,False,250 - 499,f,Midwest,0.982047,0.982047
7,primary,hosp-108,0.05,339,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,250 - 499,f,Midwest,0.976401,0.976401
7,primary,hosp-108,0.1,339,bbse:bbse-misspecified,True,0.83,0.9469,321,0.0467,False,250 - 499,f,Midwest,0.976401,0.976401
7,primary,hosp-115,0.05,57,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,South,0.894737,0.894737
7,primary,hosp-115,0.1,57,bbse:bbse-misspecified,True,0.83,0.7895,45,0.0667,False,<100,f,South,0.894737,0.894737
7,primary,hosp-131,0.05,112,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,South,0.991071,0.991071
7,primary,hosp-131,0.1,112,bbse:bbse-misspecified,True,0.83,0.8125,91,0.1868,True,<100,f,South,0.991071,0.991071
7,primary,hosp-146,0.05,955,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,West,0.736126,0.736126
7,primary,hosp-146,0.1,955,bbse:failsafe,True,0.83,0.8723,833,0.0288,False,250 - 499,f,West,0.736126,0.736126
7,primary,hosp-148,0.05,1670,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,West,0.994611,0.994611
7,primary,hosp-148,0.1,1670,bbse:failsafe,True,0.83,0.8054,1345,0.0253,False,250 - 499,f,West,0.994611,0.994611
7,primary,hosp-156,0.05,16,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,West,0.9375,0.9375
7,primary,hosp-156,0.1,16,bbse:bbse-misspecified,True,0.83,1.0,16,0.0,False,<100,f,West,0.9375,0.9375
7,primary,hosp-165,0.05,1765,baseline:failsafe|bbse:failsafe,False,,,0,,False,>= 500,f,West,0.9983,0.9983
7,primary,hosp-165,0.1,1765,bbse:failsafe,True,0.83,0.8748,1544,0.035,False,>= 500,f,West,0.9983,0.9983
7,primary,hosp-205,0.05,355,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Northeast,0.295775,0.295775
7,primary,hosp-205,0.1,355,bbse:bbse-misspecified,True,0.83,0.9915,352,0.0142,False,<100,f,Northeast,0.295775,0.295775
7,primary,hosp-215,0.05,624,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,t,South,0.996795,0.996795
7,primary,hosp-215,0.1,624,bbse:failsafe,True,0.83,0.7436,464,0.0194,False,100 - 249,t,South,0.996795,0.996795
7,primary,hosp-245,0.05,585,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,South,1.0,1.0
7,primary,hosp-245,0.1,585,bbse:bbse-misspecified,True,0.83,0.9368,548,0.0201,False,100 - 249,f,South,1.0,1.0
7,primary,hosp-252,0.05,3010,baseline:failsafe|bbse:failsafe,False,,,0,,False,>= 500,t,Midwest,0.998339,0.998339
7,primary,hosp-252,0.1,3010,bbse:failsafe,True,0.83,0.8249,2483,0.062,False,>= 500,t,Midwest,0.998339,0.998339
7,primary,hosp-262,0.05,173,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,Midwest,0.976879,0.976879
7,primary,hosp-262,0.1,173,bbse:bbse-misspecified,True,0.83,0.9191,159,0.044,False,<100,f,Midwest,0.976879,0.976879
7,primary,hosp-303,0.05,143,baseline:failsafe|bbse:failsafe,False,,,0,,False,,f,,0.979021,0.979021
7,primary,hosp-303,0.1,143,bbse:failsafe,True,0.83,0.7972,114,0.0351,False,,f,,0.979021,0.979021
7,primary,hosp-365,0.05,1335,baseline:failsafe|bbse:failsafe,False,,,0,,False,,t,Midwest,0.997753,0.997753
7,primary,hosp-365,0.1,1335,bbse:failsafe,True,0.83,0.8959,1196,0.0192,False,,t,Midwest,0.997753,0.997753
7,primary,hosp-384,0.05,927,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,West,0.998921,0.998921
7,primary,hosp-384,0.1,927,bbse:failsafe,True,0.83,0.8835,819,0.0659,False,250 - 499,f,West,0.998921,0.998921
7,primary,hosp-388,0.05,932,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,West,0.998927,0.998927
7,primary,hosp-388,0.1,932,bbse:failsafe,True,0.83,0.8712,812,0.0591,False,100 - 249,f,West,0.998927,0.998927
7,primary,hosp-398,0.05,299,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,West,0.986622,0.986622
7,primary,hosp-398,0.1,299,bbse:bbse-misspecified,True,0.83,0.8194,245,0.0531,False,<100,f,West,0.986622,0.986622
7,primary,hosp-399,0.05,250,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,West,1.0,1.0
7,primary,hosp-399,0.1,250,bbse:bbse-misspecified,True,0.83,0.928,232,0.0302,False,<100,f,West,1.0,1.0
7,primary,hosp-433,0.05,140,baseline:failsafe|bbse:failsafe,False,,,0,,False,,f,South,0.985714,0.985714
7,primary,hosp-433,0.1,140,bbse:failsafe,True,0.83,0.7357,103,0.0583,False,,f,South,0.985714,0.985714
7,primary,hosp-436,0.05,291,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,South,0.996564,0.996564
7,primary,hosp-436,0.1,291,bbse:bbse-misspecified,True,0.83,0.8797,256,0.0352,False,100 - 249,f,South,0.996564,0.996564
7,primary,hosp-459,0.05,545,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,South,0.99633,0.99633
7,primary,hosp-459,0.1,545,bbse:failsafe,True,0.83,0.8037,438,0.0388,False,100 - 249,f,South,0.99633,0.99633
8,primary,hosp-58,0.05,248,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,Midwest,0.955645,0.955645
8,primary,hosp-58,0.1,248,bbse:bbse-misspecified,True,0.79,0.9234,229,0.0306,False,100 - 249,f,Midwest,0.955645,0.955645
8,primary,hosp-135,0.05,20,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,<100,f,South,0.7,0.7
8,primary,hosp-135,0.1,20,bbse:bbse-misspecified,True,0.79,1.0,20,0.05,False,<100,f,South,0.7,0.7
8,primary,hosp-144,0.05,702,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,South,0.98433,0.98433
8,primary,hosp-144,0.1,702,bbse:failsafe,True,0.79,0.8846,621,0.0499,False,100 - 249,f,South,0.98433,0.98433
8,primary,hosp-146,0.05,955,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,West,0.736126,0.736126
8,primary,hosp-146,0.1,955,bbse:failsafe,True,0.79,0.8921,852,0.0329,False,250 - 499,f,West,0.736126,0.736126
8,primary,hosp-155,0.05,481,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,West,0.711019,0.711019
8,primary,hosp-155,0.1,481,bbse:failsafe,True,0.79,0.8669,417,0.0408,False,100 - 249,f,West,0.711019,0.711019
8,primary,hosp-171,0.05,1364,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,West,0.951613,0.951613
8,primary,hosp-171,0.1,1364,bbse:failsafe,True,0.79,0.9282,1266,0.0316,False,100 - 249,f,West,0.951613,0.951613
8,primary,hosp-179,0.05,67,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,250 - 499,f,West,0.074627,0.074627
8,primary,hosp-179,0.1,67,bbse:bbse-misspecified,True,0.79,1.0,67,0.0597,False,250 - 499,f,West,0.074627,0.074627
8,primary,hosp-203,0.05,124,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,,0.983871,0.983871
8,primary,hosp-203,0.1,124,bbse:bbse-misspecified,True,0.79,0.8952,111,0.0901,False,100 - 249,f,,0.983871,0.983871
8,primary,hosp-210,0.05,574,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,South,0.848432,0.848432
8,primary,hosp-210,0.1,574,bbse:bbse-misspecified,True,0.79,0.9146,525,0.0495,False,100 - 249,f,South,0.848432,0.848432
8,primary,hosp-215,0.05,624,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,t,South,0.996795,0.996795
8,primary,hosp-215,0.1,624,bbse:failsafe,True,0.79,0.8269,516,0.0271,False,100 - 249,t,South,0.996795,0.996795
8,primary,hosp-253,0.05,437,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,Midwest,0.997712,0.997712
8,primary,hosp-253,0.1,437,bbse:failsafe,True,0.79,0.8696,380,0.0789,False,100 - 249,f,Midwest,0.997712,0.997712
8,primary,hosp-272,0.05,1039,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,100 - 249,f,Midwest,0.980751,0.980751
8,primary,hosp-272,0.1,1039,bbse:bbse-misspecified,True,0.79,0.9596,997,0.0361,False,100 - 249,f,Midwest,0.980751,0.980751
8,primary,hosp-281,0.05,2260,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,Midwest,0.961062,0.961062
8,primary,hosp-281,0.1,2260,bbse:failsafe,True,0.79,0.9239,2088,0.0412,False,250 - 499,f,Midwest,0.961062,0.961062
8,primary,hosp-301,0.05,951,baseline:failsafe|bbse:failsafe,False,,,0,,False,100 - 249,f,South,0.993691,0.993691
8,primary,hosp-301,0.1,951,bbse:failsafe,True,0.79,0.9327,887,0.0361,False,100 - 249,f,South,0.993691,0.993691
8,primary,hosp-318,0.05,1138,baseline:failsafe|bbse:failsafe,False,,,0,,False,250 - 499,f,South,0.964851,0.964851
8,primary,hosp-318,0.1,1138,bbse:failsafe,True,0.79,0.913,1039,0.0674,False,250 - 499,f,South,0.964851,0.964851
8,primary,hosp-323,0.05,11,baseline:failsafe|bbse:bbse-misspecified,False,,,0,,False,,f,,1.0,1.0
